folioviv;foliohog;ubica_geo;tam_loc;est_socio;est_dis;upm;factor;clase_hog;sexo_jefe;edad_jefe;educa_jefe;tot_integ;percep_ing;ing_cor;ingtrab;gasto_mon;alimentos;vesti_calz;vivienda;limpieza;salud;transporte;educa_espa;personales;transf_gas
100318205;1;1001;1;4;3;41;242;3;1;20;9;2;2;33702.91;2571.42;43487.16;10291.98;1467.39;23019.19;856.42;0;5021.56;0;2830.62;0
100327701;1;1001;1;2;1;42;140;2;1;75;5;2;1;29015.86;15140.02;16099.89;12837.64;0;2587.25;675;0;0;0;0;0
100327702;1;1001;1;2;1;42;140;3;2;77;3;2;2;51538.75;31192.89;11116.48;5489.92;0;1895.5;433.18;88.03;2310;0;899.85;0
100327703;1;1001;1;2;1;42;140;2;2;83;3;2;1;28830.01;0;6642.72;4917.72;0;1587;72;0;0;0;66;0
100327704;1;1001;1;2;1;42;140;2;1;75;8;5;3;142804.88;36762.27;37122.99;17536.92;0;2392.5;1944;528.26;6267;1467;6854.53;132.78
100327706;1;1001;1;2;1;42;140;2;2;63;6;3;3;194219.3;177782.06;21968.64;11082.69;0;2160;315;156.52;6561.3;772.13;921;0
100329501;1;1001;1;3;2;43;213;2;1;81;3;3;3;58161;36115.43;15065.57;5746.99;0;3861.89;1773.83;1361.7;1724.9;0;547.35;48.91
100329501;2;1001;1;3;2;43;213;3;1;48;6;8;6;44888.24;40964.64;55972.84;11860.61;1408.63;1339.64;3162.73;22759.19;7880.95;510;7051.09;0
100329503;1;1001;1;3;2;43;213;2;2;61;4;2;2;57680.15;18586.95;25310.95;7174.21;986.07;1303.25;4813.14;3050.18;5818.62;0;2165.48;0
100329504;1;1001;1;3;2;43;213;2;1;65;4;2;2;51977.87;0;23812.15;12548.38;361.95;2594.96;2387.21;292.47;3387.07;399.45;1204.8;635.86
100329506;1;1001;1;3;2;43;213;3;2;25;10;2;2;61891.08;21958.04;30016.97;21214.12;3021.81;0;0;2408.45;1161.29;269.01;1868.93;73.36
100340601;1;1001;1;3;2;44;205;3;2;58;4;6;3;37731.12;32931.12;17302.68;6235.61;1095.63;900;345;658.36;2977.08;3900;1191;0
100340602;1;1001;1;3;2;44;205;2;1;40;6;4;3;46829.97;40829.97;19157.08;7341.34;3169.53;1234.5;570;0;3685.71;2139;1017;0
100340603;1;1001;1;3;2;44;205;2;1;71;6;2;2;28392.58;0;12371.64;4847.01;0;1650;563.31;782.6;3796.72;0;732;0
100340605;1;1001;1;3;2;44;205;2;1;35;7;2;2;61008.17;52008.17;34594.83;17228.49;0;612;1650;7004.34;6900;0;1200;0
100340606;1;1001;1;3;2;44;205;3;1;48;6;8;4;60540.96;59754.08;37412.29;10459.1;586.93;4254;765;14761.93;2280;2166.33;2139;0
100360801;1;1001;1;3;2;45;181;3;1;44;4;5;3;41655.7;21245.89;45952.02;19516.91;0;2470;1917;1095.63;5100;8852.45;7000.03;0
100360802;1;1001;1;3;2;45;181;1;2;80;3;1;1;35111.06;0;7698.77;912.85;0;2805;849;317.92;1140;0;1674;0
100360803;1;1001;1;3;2;45;181;2;2;64;6;2;2;20965.56;9442.62;21754.71;13165.6;0;1396.5;1774.03;1046.73;2967.85;0;1404;0
100360804;1;1001;1;3;2;45;181;2;1;73;1;4;4;72985.63;56934.61;27720.5;10247.01;303.25;2875;546;166.29;4285.71;0;3346.43;5950.81
100360805;1;1001;1;3;2;45;181;3;1;75;8;5;4;71334.68;42908.47;33115.7;12072.72;117.39;2760;3117.65;763.03;5962.62;4091.8;4230.49;0
100360806;1;1001;1;3;2;45;181;2;1;54;6;2;2;19524.58;0;31853.67;16328.46;1565.21;1725;2241;293.47;6718.03;210;2772.5;0
100375402;1;1001;1;4;3;46;200;2;1;55;10;2;1;42554.34;42554.34;22908.96;9154.14;0;12482.9;72.58;29.34;1170;0;0;0
100375403;1;1001;1;4;3;46;200;1;2;69;6;1;1;18746.62;0;5873.04;3278.5;0;1362.5;290.31;146.73;795;0;0;0
100375404;1;1001;1;4;3;46;200;3;2;50;10;4;4;44217.36;0;72659.29;20031.21;0;19428.86;3262.93;2396.71;6677.55;16510.51;4351.52;0
100375405;1;1001;1;4;3;46;200;2;1;58;6;4;3;102315;68111.39;67496.88;33274.14;1447.8;2414.39;865.14;95.86;21837.99;1569;5992.56;0
100375406;1;1001;1;4;3;46;200;1;2;66;4;1;1;88649.44;0;26847.08;11031.3;0;1175;2894.47;860.85;3167.77;1200;5646.73;870.96
100391901;1;1001;1;3;2;47;189;2;2;36;4;3;1;30289.28;15847.82;13231.96;8369.87;0;1260.82;249.66;0;1910.29;627;589.33;224.99
100391902;1;1001;1;3;2;47;189;3;1;45;6;5;4;118059.47;36038.95;32296.4;9430.55;4234.86;2506.93;1013.21;0;4735.4;6014.5;4360.95;0
100397301;1;1001;1;2;1;48;298;2;2;39;6;3;1;38864.84;31793.47;39251.23;6923.52;978.26;5806.45;818.68;0;3524.99;20351.6;847.73;0
100397302;1;1001;1;2;1;48;298;2;1;54;8;3;2;42554.33;42554.33;23710.97;5284.16;0;5596.3;561.93;335.54;8318.52;0;749.01;2865.51
100398001;1;1001;1;2;1;49;160;2;1;85;1;2;2;19502.09;0;12515.56;6775.58;0;2440.01;2044.83;0;750;0;505.14;0
100398002;1;1001;1;2;1;49;160;2;1;74;4;2;2;27606.68;0;9397.21;4107.74;0;895.16;229.32;3497.27;0;0;667.72;0
100398003;1;1001;1;2;1;49;160;2;1;76;4;3;3;66353.77;46565.2;37980.2;21419.89;1056.51;2812.74;362.87;0;9007.74;1614.13;336.76;1369.56
100398004;1;1001;1;2;1;49;160;3;2;67;4;4;2;37796.95;21570.63;16505.04;9025.63;0;927;246.76;0;3890.32;978.26;1437.07;0
100398005;1;1001;1;2;1;49;160;2;2;88;1;3;3;40080.19;34361.39;22304.52;4949.92;1271.73;1485;4434.2;0;4527.74;5029.17;606.76;0
100398006;1;1001;1;2;1;49;160;2;1;58;3;2;2;44711.16;38519;27469.46;9964.19;0;3782.09;3112.22;97.82;7507.74;881.61;1977.06;146.73
100407201;1;1001;1;4;3;50;207;2;2;32;10;2;1;30906.58;30906.58;29906.51;5059.23;0;16707.08;1347.05;1416.51;3988.93;0;1387.71;0
100407202;1;1001;1;4;3;50;207;4;2;45;11;5;4;392035.06;37359.8;180301.63;43891.65;4778.76;10478.21;7588.12;10823.46;35270.02;51256.42;7505.32;8709.67
100407204;1;1001;1;4;3;50;207;2;1;51;8;4;4;71489.28;56973.16;34127.95;19294.59;0;3023.22;377.41;1095.65;6416.17;648;1530.98;1741.93
100407205;1;1001;1;4;3;50;207;2;1;52;10;3;1;61360.12;49747.22;46143.75;10735.57;2660.85;3597.97;203.22;73.36;5192.85;22354.83;1181.7;143.4
100407206;1;1001;1;4;3;50;207;2;1;42;5;4;2;41192.3;41192.3;35280.31;4525.66;0;15848.84;1573.53;255.32;9755.65;0;3321.31;0
100417002;1;1001;1;4;3;51;234;2;1;52;11;4;1;187329.04;134755.42;72473.45;29288.33;2347.82;3174.09;12206.76;89.99;13902.34;7548.38;3915.74;0
100417003;1;1001;1;4;3;51;234;2;2;50;10;3;2;105260.84;42163.03;65566.72;18899.87;0;21597.58;2665.13;958.68;9840.19;3483.87;8121.4;0
100417006;1;1001;1;4;3;51;234;3;1;46;8;5;3;93821.49;75815.19;67641.2;25855.49;4891.29;3999.18;3246.75;978.26;15336.93;3193.53;10139.77;0
100419702;1;1001;1;4;3;52;244;2;1;59;11;4;2;79532.47;30554.23;53531.7;27096.25;0;1995;3999.73;4201.6;7199.99;0;9039.13;0
100419703;1;1001;1;4;3;52;244;1;2;37;8;1;1;54437.52;36004.11;39599.21;17177;2426.07;4296;5258.47;2386.94;3990;432.78;931.95;2700
100419705;1;1001;1;4;3;52;244;2;1;40;9;5;4;140773.74;134532.77;94231.36;14881.95;6207.95;15600;4305.47;2462.26;25430.33;13875.24;10140.3;1327.86
100425201;1;1001;1;3;2;53;192;2;2;65;4;3;3;170081.13;135049.42;28112.17;15891.13;0;1980;429.67;39.13;9127.74;0;644.5;0
100425203;1;1001;1;3;2;53;192;2;1;42;6;5;1;53791.01;46532.95;56106.39;19761.18;1271.72;1410;5818.76;1565.2;23002.84;0;3251.97;24.72
100425204;1;1001;1;3;2;53;192;2;1;38;11;3;2;130347.6;116826.88;40451.51;3625.7;3815.2;917;1567.71;180.96;5812.15;21175.18;2477.18;880.43
100425205;1;1001;1;3;2;53;192;2;1;58;8;4;3;113576.73;82582.41;21192.56;7971.31;0;3379.35;616.85;44.02;7317.46;0;1863.57;0
100425206;1;1001;1;3;2;53;192;3;2;53;6;3;1;43554.74;33725.26;20263.49;6917.03;0;1096.5;692.34;6151.29;4999.89;0;406.44;0
100432501;1;1001;1;2;1;54;180;2;2;47;5;3;1;24413.91;4842.39;18071.64;10052.8;0;861.76;1367.39;254.34;1070.32;3483.87;981.16;0
100432502;1;1001;1;2;1;54;180;3;1;48;5;5;2;35884.65;32981.43;20348.01;12638.26;0;3179.03;1245.46;0;2230.64;0;1054.62;0
100432503;1;1001;1;2;1;54;180;2;1;38;6;5;2;54017.32;51114.1;37644.51;20905.44;1836.14;1491.64;1413.84;0;4094.57;3905.18;3997.7;0
100432505;1;1001;1;2;1;54;180;3;2;42;4;5;2;34815.28;20380.75;11116.98;6833.4;0;1485.48;542.89;0;1715.24;0;539.97;0
100432506;1;1001;1;2;1;54;180;1;1;39;10;1;1;32141.11;17206.19;10327.72;4589.94;0;798;420.94;0;3503.22;525;490.62;0
100440601;1;1001;1;2;1;55;190;3;2;65;6;6;3;55110.05;42467.2;25580.79;6184.15;978.25;2162.5;1800;0;9771.4;0;3999.71;684.78
100440602;1;1001;1;2;1;55;190;2;2;79;3;2;2;15095.14;0;6066.22;3066.33;146.73;1350;1006.09;0;0;0;428.6;68.47
100440603;1;1001;1;2;1;55;190;2;1;61;4;3;2;73222.52;45245.89;30285.78;12496.96;0;2100;5587.96;2934.78;5431.08;0;1735;0
100440604;1;1001;1;2;1;55;190;2;2;39;6;4;2;39576.08;33576.08;24010.59;11352.68;802.17;900;1308;254.34;5145.4;900;3348;0
100440605;1;1001;1;2;1;55;190;3;2;29;4;6;3;29481.61;10622.95;10835.49;6248.51;0;600;912;0;2129.98;0;945;0
100440606;1;1001;1;2;1;55;190;2;2;40;8;4;2;42559.72;20113.12;29274.46;14836.92;0;631.5;4060.32;1164.11;6124.61;0;2457;0
100446803;1;1001;1;2;1;56;194;2;1;23;6;2;2;24995.04;0;68263.52;12368.33;5742.35;9450;5500.91;7972.78;16625.4;2435.9;4223.6;3944.25
100446804;1;1001;1;2;1;56;194;2;2;38;5;3;2;28721.89;19350.97;22121.86;10253.34;342.38;5544;969;229.87;3304.27;198;1281;0
100446805;1;1001;1;2;1;56;194;4;1;46;6;4;3;18486.87;7534.42;20962.46;8729.83;596.72;1584;465;1095.64;4350;3600;467.5;73.77
100446806;1;1001;1;2;1;56;194;2;2;44;5;4;3;40243.52;39472.1;17224.19;11404.19;0;3924;480;0;600;0;816;0
100448701;1;1001;1;2;1;57;180;2;2;44;8;4;3;55081.22;37081.23;51323.81;21522.61;2377.13;1679.5;6652.03;1574.99;10818.25;3000;3305.86;393.44
100448702;1;1001;1;2;1;57;180;2;1;36;4;5;1;26915.67;24344.25;21924.96;13859.74;0;4050;804;1080.96;300;0;1830.26;0
100448703;1;1001;1;2;1;57;180;2;1;38;8;4;1;39712.82;39712.82;28305.84;12451.93;0;4800;1760.7;215.21;6795;0;2283;0
100448704;1;1001;1;2;1;57;180;2;1;70;4;2;2;22681.95;8852.45;21898.24;12239.74;0;2512.5;1185;0;5136;0;825;0
100448705;1;1001;1;2;1;57;180;2;2;66;4;2;2;59129.49;50129.49;26158.61;5927.06;0;150;2727;3815.21;6339.34;0;7200;0
100448706;1;1001;1;2;1;57;180;2;1;67;4;3;2;27934.39;19032.76;22118.31;10304.85;0;2044.5;1624.75;1169.01;3287.12;2409.83;1086.69;191.56
100451401;1;1001;1;2;1;58;190;2;1;34;6;2;2;63851.05;60329.32;22786.54;5219.84;0;6514.63;574.81;836.4;8220.25;0;1420.61;0
100451402;1;1001;1;2;1;58;190;2;1;33;8;4;2;21423.9;21423.9;32454.37;11494.1;538.03;7732.63;725.77;268.03;9619.35;1115.52;960.94;0
100451403;1;1001;1;2;1;58;190;2;1;68;3;3;2;32056.95;16581.5;11313.48;6839.84;0;2505;629.98;29.34;580.64;0;728.68;0
100451404;1;1001;1;2;1;58;190;2;1;31;6;6;3;55518.7;40257.85;20471.45;10118.44;2236.26;6124.83;522.91;0;290.32;0;1178.69;0
100451405;1;1001;1;2;1;58;190;3;1;38;6;6;3;85674.31;76964.64;38329.16;18070.55;0;2455.48;357.08;2308.66;9098.7;4645.16;1393.53;0
100451406;1;1001;1;2;1;58;190;2;1;31;6;2;1;46467.38;46467.38;33120.15;11815.61;2523.88;6525.28;696.75;24.45;9487.44;0;2046.74;0
100456902;1;1001;1;3;2;59;175;2;1;50;8;5;4;50800.89;34263.57;69467.61;25354.03;3306.46;3190.83;4168.85;1906.6;11560.47;12529.05;4775.8;2675.52
100456904;1;1001;1;3;2;59;175;2;1;48;8;4;3;48185.76;36807.04;26866.58;2642.08;0;1702.5;3689.6;0;6887.65;10799.98;1144.77;0
100456905;1;1001;1;3;2;59;175;2;2;78;3;3;2;161412.31;0;85974.13;12291.34;0;1695.91;4058.19;60377.22;3446.05;733.69;3371.73;0
100456906;1;1001;1;3;2;59;175;2;2;61;6;3;3;66654.51;51698.18;30008.42;16456.97;146.73;2743.8;1439.97;1938.9;3769.2;0;3512.85;0
100465501;1;1001;1;3;2;60;195;1;2;90;4;1;1;21117.48;0;3551.56;0;0;2161.93;194.49;0;600;0;595.14;0
100465502;1;1001;1;3;2;60;195;2;1;76;8;2;2;49122.47;2196.19;16011.32;9244.17;0;825;284.5;97.82;3612.58;0;1947.25;0
100465503;1;1001;1;3;2;60;195;2;1;50;7;4;3;62824.84;51211.94;48890.56;10857.68;1467.39;2936.12;2199.71;449.97;5489.43;22064.5;3425.76;0
100465506;1;1001;1;3;2;60;195;2;1;49;7;4;4;57195.86;51187.46;24450.4;9494.84;880.43;1911.96;1035.51;19.56;9990.4;0;1117.7;0
100469302;1;1001;1;3;2;61;199;3;1;65;4;7;3;73004.25;52801.6;18622.45;13377.58;1027.13;1339.98;255.47;420.64;580.64;697.82;923.19;0
100469303;1;1001;1;3;2;61;199;3;2;54;10;4;3;113705.76;25479.27;151161.48;34379.65;16194.04;2941.91;19956.33;3121.59;21028.1;29013.62;19892.21;4634.03
100469304;1;1001;1;3;2;61;199;2;1;60;6;3;2;105672.66;41233.68;50231.52;32618.3;1076.08;1461.5;1965.4;1897.8;7959.56;0;3252.88;0
100469305;1;1001;1;3;2;61;199;3;2;58;6;6;3;123347.62;64809.77;50816.27;17176.85;2748.88;4734.99;1282.44;1809.77;15889.36;2713.88;4460.1;0
100469306;1;1001;1;3;2;61;199;2;2;36;8;3;1;28467.38;28467.38;22217.7;10002.67;322.82;6569.95;856.43;498.91;1802.04;0;2164.88;0
100471001;1;1001;1;3;2;62;187;2;1;43;8;5;2;50960.42;43702.36;20533.1;10889.86;488.14;1534.39;1024.36;435.32;4777.19;0;1383.84;0
100471002;1;1001;1;3;2;62;187;1;1;80;3;1;1;11668.81;3554.99;1994.17;1555.67;0;386.25;0;0;0;0;52.25;0
100471003;1;1001;1;3;2;62;187;3;1;50;8;4;3;50976.62;14331.51;35010.19;17427.59;0;4217.41;2976.37;0;6249.81;1923.26;2157.06;58.69
100471004;1;1001;1;3;2;62;187;2;1;65;4;2;1;17608.69;17608.69;20834.54;9925.59;97.82;8268.38;325.15;0;1756.01;0;461.59;0
100471005;1;1001;1;3;2;62;187;2;1;52;5;4;4;159988.34;86434.19;70583.92;37401.12;939.12;3621;5091.51;0;12405.16;5696.66;4558.39;870.96
100471006;1;1001;1;3;2;62;187;2;1;34;8;6;2;30877.78;22989.12;27871.81;9829.12;0;8947.01;4131.23;0;580.64;1959.64;2424.17;0
100489202;1;1001;1;3;2;63;197;2;1;40;6;6;4;118577.68;101227.7;47615.35;14194.05;3859.19;6536.12;4642.18;4380.6;9706.93;0;4296.28;0
100489203;1;1001;1;3;2;63;197;3;1;60;8;5;2;40539.52;37582.4;49307.49;16495.62;0;14968.4;1161.27;352.16;10204.28;290.32;2324.46;3510.98
100489205;1;1001;1;3;2;63;197;3;1;29;10;2;2;136743.48;99117.78;49024.02;9546.33;6554.34;0;2218.64;117.39;10970.25;9698.67;7400.17;2518.23
100491701;1;1001;1;3;2;64;196;3;2;72;6;4;4;209581.94;83114.75;45626.66;26459.67;2494.56;1920;2518.04;978.25;6300;900;4056.14;0
100491702;1;1001;1;3;2;64;196;3;2;63;4;4;3;83568.58;58032.76;16307.95;7977.7;239.65;2220;1808.6;0;2700;0;1362;0
100491703;1;1001;1;3;2;64;196;2;1;78;6;2;2;60717.29;0;23421.65;15323.48;0;825;426;4402.17;2250;0;195;0
100491705;1;1001;1;3;2;64;196;1;1;32;4;1;1;8895.08;2950.81;8104.84;3876.33;3189.11;151.5;489;0;0;245.9;153;0
100491706;1;1001;1;3;2;64;196;2;1;39;6;7;5;36341.79;31620.48;122403.24;39782.22;3746.7;6570;3771.78;978.25;48162.29;14550;3942;900
100498501;1;1001;1;4;3;65;221;2;1;56;8;4;3;77344.9;61263.57;58199.01;8048.48;1956.52;9904.83;1108.99;0;13693.54;15164.12;8322.53;0
100498503;1;1001;1;4;3;65;221;2;1;40;10;4;0;17419.35;0;14706.75;6415.61;0;2511.29;409.34;48.91;3953.22;1200;168.38;0
100498504;1;1001;1;4;3;65;221;2;1;37;10;2;2;87609.55;70190.2;9753.33;4397.08;0;930;0;0;4426.25;0;0;0
100498505;1;1001;1;4;3;65;221;2;1;55;10;4;2;80328.58;64051.6;49352.85;15511.97;391.3;7221.58;37.74;8217.38;14829.67;2130;1013.21;0
100498506;1;1001;1;4;3;65;221;2;1;54;6;2;1;62450.9;47934.78;23241.79;9250.6;0;6124.79;371.61;596.73;4918.06;1980;0;0
100502602;1;1001;1;4;3;66;225;2;2;55;10;3;3;141096.14;62311.42;106650.33;31377.58;2690.19;1245;19024.99;8119.54;8963.56;8871.14;25374.73;983.6
100502603;1;1001;1;4;3;66;225;4;1;62;11;4;3;477196.66;403918;178318.24;21914.82;4915.75;5200;9681;582.05;33199.66;41872.11;52723.82;8229.03
100502604;1;1001;1;4;3;66;225;2;1;59;8;4;2;152481.47;121967.19;335188.77;24447.55;508.68;825;2964.39;266703.21;9345.68;27948.78;2401.22;44.26
100503801;1;1001;1;4;3;67;234;3;2;55;3;6;4;49203.88;34696.68;29587.47;16231.94;0;1925;1626;454.86;6115.67;600;2634;0
100503803;1;1001;1;4;3;67;234;2;2;50;10;3;1;79121.3;0;22007.64;0;0;5115;1038;8608.64;4590;1050;1606;0
100503805;1;1001;1;4;3;67;234;2;2;27;8;2;1;34528.78;27843.08;32395;4757.08;0;16050;1080;92.92;3900;5700;815;0
100503806;1;1001;1;4;3;67;234;2;2;64;11;2;1;25489.43;0;30054.75;9578.44;0;12600;750;1173.91;3150;0;2802.4;0
100510401;1;1001;1;3;2;68;199;2;1;68;10;2;2;104058.56;0;30523.34;8574.38;0;11010.16;2148.84;1213.03;4472.9;780;2324.03;0
100510402;1;1001;1;3;2;68;199;3;1;51;6;9;5;71867.18;30780.23;115041.77;33119.07;17838.49;14140.63;11315.21;1908.55;7645.72;24131.47;4776.33;166.3
100510403;1;1001;1;3;2;68;199;3;2;56;4;2;2;30507.11;3321.18;5888.51;2957.05;0;494.82;264.17;689.65;580.64;0;755.45;146.73
100510404;1;1001;1;3;2;68;199;2;2;43;6;3;3;45489.44;34761.74;32486.38;7424.89;929.32;697.98;525.45;62.6;6159.72;15750.19;892.21;44.02
100510406;1;1001;1;3;2;68;199;2;1;47;4;4;3;60888;32662.68;48752.57;16069.96;176.08;9768.67;798.37;357.04;6185.55;13354.83;2042.07;0
100522601;1;1001;1;3;2;69;225;2;1;28;10;2;2;113026.11;98981.63;56891.59;13904.84;8178.23;1665;2616;0;20498.52;0;7329;2700
100522602;1;1001;1;3;2;69;225;2;1;56;6;4;4;99532.75;95632.75;60206.75;42389.68;1672.81;1947.5;1154.47;0;10011.73;836.06;2194.5;0
100522604;1;1001;1;3;2;69;225;2;1;29;7;3;1;30575.29;24241.01;9321.08;4120.63;0;1221;345;4.89;1808.56;1200;621;0
100522605;1;1001;1;3;2;69;225;2;1;57;6;2;2;61301.57;54487.29;21326.54;15094.12;0;2967;507;0;2490;34.42;234;0
100522606;1;1001;1;3;2;69;225;2;1;24;6;4;2;18366.26;8601.2;18516.86;6042.79;0;5535;537;264.11;3959.96;300;1278;600
100524901;1;1001;1;3;2;70;195;2;1;42;8;4;1;33702.65;29347.82;16710.1;9218.47;0;1035;116.11;0;4800;777;763.52;0
100524902;1;1001;1;3;2;70;195;3;1;49;6;6;4;107041.4;93105.92;46935.54;7251.26;0;1305;780.92;31363;4666.85;0;1568.51;0
100524903;1;1001;1;3;2;70;195;2;1;25;8;3;2;60775.35;49162.45;19334.91;5747.08;929.34;825;621.26;0;10161.28;0;1050.95;0
100524904;1;1001;1;3;2;70;195;2;1;54;8;3;3;19795.56;2445.64;21873.35;15196.89;0;1920.96;766.43;33.26;2938.93;0;943.52;73.36
100524905;1;1001;1;3;2;70;195;2;2;85;3;4;3;48654.25;36978.24;24410.12;8434.21;0;1482;441.26;3423.91;6438.4;3423.91;766.43;0
100524906;1;1001;1;3;2;70;195;2;2;40;4;6;1;20511.91;17608.69;21027.79;12034.01;1173.89;1549.83;818.67;244.56;659.44;1500;3047.39;0
100529301;1;1001;1;3;2;71;197;2;2;35;6;4;2;39619.53;34483.67;55765.87;31159.02;2651.06;6586.01;2202.39;195.65;8423.43;146.73;4029.85;371.73
100529302;1;1001;1;3;2;71;197;2;2;43;6;3;3;40339.02;25728.23;25659.25;8472.72;0;5850;1988.67;0;5756.64;0;3591.22;0
100529303;1;1001;1;3;2;71;197;2;1;61;6;2;0;6935.8;0;12626.25;9184.89;0;1008.5;606.75;0;1161.29;0;664.82;0
100529304;1;1001;1;3;2;71;197;2;1;75;6;3;2;19942.52;0;21828.37;12933.45;0;6991.45;769.3;361.95;145.16;0;627.06;0
100529306;1;1001;1;3;2;71;197;1;2;62;4;1;1;13584.39;0;5684.11;2937.74;224.99;464.75;595.44;127.16;688.47;56.24;589.32;0
100530001;1;1001;1;3;2;72;197;2;1;32;6;4;2;42877.16;42877.16;22567.77;9437.02;0;6671.12;595.15;0;4064.51;900;899.97;0
100530003;1;1001;1;3;2;72;197;2;1;35;8;4;2;81866.21;76059.76;49256.46;15994.2;3208.68;3420;12189.97;5576.07;6483.87;0;2383.67;0
100530004;1;1001;1;3;2;72;197;2;1;64;6;3;2;77327.53;18268.99;26865.38;10427.04;0;1392.5;145.16;2934.78;11236.7;0;142.25;586.95
100530005;1;1001;1;3;2;72;197;2;1;36;6;4;3;77115.64;69603.24;43212.14;22120.56;2856.5;3361.5;1080.16;178.99;3382.38;580.64;3794.47;5856.94
100530006;1;1001;1;3;2;72;197;3;2;54;6;6;4;72866.21;59429.33;29640.39;17601.11;0;3575.46;809.97;0;2078.43;2322.58;3252.84;0
100531201;1;1001;1;3;2;73;183;2;2;57;6;4;3;46191.06;40920.29;27014.25;5014.19;0;1557.5;418.34;1027.15;9020.61;2467.74;1574.66;5934.06
100531202;1;1001;1;3;2;73;183;2;1;30;8;5;1;8688.45;4237.91;25611.87;10324.02;684.78;3483.87;8456.9;53.8;0;741.75;1866.75;0
100531203;1;1001;1;3;2;73;183;1;2;32;6;1;1;9510.26;9510.26;16606.45;4769.93;489.13;5294.51;2161.94;0;837.78;960;1222.2;870.96
100531204;1;1001;1;3;2;73;183;3;2;55;6;4;3;95402.18;75510.96;23533.11;8215.66;0;6447.5;690.96;831.51;6064.27;0;1283.21;0
100531205;1;1001;1;3;2;73;183;2;2;36;5;3;1;18071.37;14006.86;9023.12;2674.24;0;1260;232.25;0;4583.74;0;272.89;0
100537701;1;1001;1;3;2;74;187;2;1;65;11;3;3;137252.42;28524.56;47584.34;19812.62;391.29;874;1302;1707.04;14520;4565.89;1411.5;3000
100537702;1;1001;1;3;2;74;187;2;2;65;10;4;4;100622.93;49672.12;23198.4;5605.65;880.43;1460;954;1039.88;12093.44;0;685;480
100537703;1;1001;1;3;2;74;187;3;2;27;10;2;2;39708.51;31844.23;32587.7;14554.15;0;2700;603;1398.9;7670.65;3300;1461;900
100537704;1;1001;1;3;2;74;187;2;1;69;4;2;1;25848.82;0;20284.92;8974.21;0;2649;2709.71;0;3474;0;2478;0
100537706;1;1001;1;3;2;74;187;2;1;49;6;4;1;58590.49;51090.49;27993.35;14611.98;1252.16;1750;876;0;5640;1967.21;1896;0
100540502;1;1001;1;3;2;75;196;2;1;73;4;2;2;104056.92;47690.18;48415.11;15004.13;6847.8;3043.79;12170.33;0;2713.87;6542.72;2092.47;0
100540503;1;1001;1;3;2;75;196;3;2;57;9;7;5;193731.88;149429.29;112882.46;24466.83;9122.25;2119.35;6285.16;24030.96;9766.59;11482.24;24533;1076.08
100540506;1;1001;1;3;2;75;196;2;1;40;8;4;2;81342.35;76940.18;53144.59;7084.08;0;13758.18;958.03;9489.12;3861.59;15677.41;2316.18;0
100568802;1;1001;1;3;2;76;211;3;2;58;6;4;2;50714.7;40042.57;19605.25;9668.47;1633.67;1791;1107;38.15;4301.96;0;1065;0
100568804;1;1001;1;3;2;76;211;3;2;61;6;9;7;114596.4;99658.44;54312.11;27552.39;3492.35;774;2250.59;1012.48;3381.36;6113.11;4326;5409.83
100568806;1;1001;1;3;2;76;211;2;2;34;9;3;3;35665.53;24354.08;31901.75;17562.7;3194;4125;2757.68;837.38;1682.14;473.85;1269;0
100572602;1;1001;1;4;3;77;330;2;1;53;10;4;3;408049.16;14163.93;146710.34;32039.76;2934.78;5575;15326.8;0;17640;66000;894;6300
100578901;1;1001;1;3;2;79;172;2;1;74;4;3;3;53071.55;25190.21;17403.2;4802.07;293.47;856.45;775.12;0;9499.25;0;589.89;586.95
100578903;1;1001;1;3;2;79;172;2;2;73;4;2;2;52389;6896.73;19838.88;4493.39;0;2638.25;2241.25;6749.98;3112.15;0;603.86;0
100578904;1;1001;1;3;2;79;172;1;1;55;6;1;1;12292.48;8559.78;22100.7;6171.33;234.77;7258.06;1053.82;586.95;2129.08;2201.08;2221.05;244.56
100578905;1;1001;1;3;2;79;172;2;1;41;11;4;1;57190.37;46956.52;63567.12;10568.49;1848.88;343.5;817.89;35755.41;6387.08;2216.69;3942.57;1686.61
100578906;1;1001;1;3;2;79;172;2;1;50;8;4;3;30034.15;23135.85;18810.64;11712.7;117.39;895.5;850.61;0;4035.45;0;1198.99;0
100584801;1;1001;1;3;2;80;194;3;1;74;3;4;4;65334.66;45219.93;24940.57;9739.12;4304.32;2685;1260;0;4789.28;68.85;2094;0
100584802;1;1001;1;3;2;80;194;2;1;68;4;3;3;78597.51;46622.94;12504.48;6886.03;48.91;1147;627;1607.26;1684.28;0;504;0
100584803;1;1001;1;3;2;80;194;2;1;41;8;3;2;58981.62;49981.62;34481.87;4924.18;3032.6;2495;4279.74;489.12;14324.81;3334.42;1002;600
100584804;1;1001;1;3;2;80;194;2;1;33;6;5;1;35518.72;24590.15;15279.15;2918.52;195.64;2670;750;224.99;4500;3750;270;0
100584805;1;1001;1;3;2;80;194;1;1;30;11;1;1;50754.08;50754.08;27099.41;10388.47;684.77;8100;1278;26.41;3076.93;1022.95;740.08;1781.8
100584805;2;1001;1;3;2;80;194;1;1;28;9;1;1;11509.31;8044.42;33252.73;7154.92;3717.38;3525;1578.65;9244.56;4165.62;1230;1694.21;942.39
